cell5m,gdd
2610390,1880
2610391,1880
2610392,1880
2610393,1880
2610394,1851
2610395,1851
2610396,1851
2610397,1851
2610398,1851
2610399,1851
2610400,1851
2610401,1828
2610402,1828
2610403,1828
2610404,1828
2610405,1828
2610406,1828
2610407,1828
2610408,1828
2610409,1783
2610410,1783
2610411,1783
2610412,1783
2610413,1783
2610414,1783
2610415,1783
2610416,1776
2610417,1776
2610418,1776
2610419,1776
2610420,1776
2610421,1776
2610422,1776
2610423,1776
2610424,1811
2610425,1811
2610426,1811
2610427,1811
2610428,1811
2610429,1811
2610430,1811
2610431,1770
2610432,1770
2610433,1770
2610434,1770
2610435,1770
2610436,1770
2610437,1770
2610438,1770
2610439,1808
2610440,1808
2610441,1808
2610442,1808
2610443,1808
2610444,1808
2610445,1808
2610446,1842
2610447,1842
2610448,1842
2610449,1842
2610450,1652
2610451,1842
2610452,1842
2610455,1655
2610456,1846
2610457,1846
2610458,1846
2610459,1846
2610460,1846
2610461,1822
2610467,1633
2610483,1618
2610484,1468
2610485,1468
2610486,1516
2610487,1516
2610488,1516
2610489,1516
2610490,1516
2610491,1708
2610492,1708
2610494,1652
2610495,1708
2610499,1796
2610502,1796
2610503,1796
2610504,1857
2610505,1857
2610506,1882
2610507,1882
2610508,1882
2610509,1882
2610510,1882
2610511,1882
2610512,1882
2610513,1882
2610514,1916
2610515,1916
2610516,1916
2610517,1916
2610518,1916
2610519,1916
2610520,1916
2610521,1976
2610522,1976
2610523,1976
2610524,1976
2610525,1976
2610526,1976
2610527,1976
2610528,1976
2610529,2005
2610530,2005
2610531,2005
2610532,2005
2610533,1976
2610534,1976
2610535,1976
2610536,1929
2610537,1929
2610538,1929
2610539,1929
2610540,1929
2610541,1929
2610542,1929
2610543,1929
2614293,2362
2614294,2585
2614295,2585
2614296,2585
2614297,2585
2614298,2585
2614299,2585
2614467,988
2614506,1543
2614507,1543
2614508,1543
2614509,1543
2614510,1543
2614511,1599
2614513,1599
2614514,1599
2614517,1599
2614518,1599
2614519,1657
2614520,1657
2614521,1657
2614535,1868
2614536,1868
2614537,1868
2614538,1868
2614539,1868
2614540,1868
2614541,1906
2614542,1906
2614543,1906
2614544,1906
2614545,1906
2614546,1906
2614547,1906
2614548,1906
2614549,1949
2614550,1949
2614551,1949
2614552,1949
2614553,1949
2614554,1949
2614558,1997
2614559,1997
2614560,1997
2614561,1997
2614562,1997
2614563,1997
2614564,2036
2614565,2036
2614566,2036
2614567,2036
2614568,2036
2614569,2036
2614570,2036
2614571,2051
2614572,2051
2614573,2051
2614574,2051
2614576,2051
2614577,2051
2614578,1722
2614579,2057
2614580,2057
2614581,1725
2614582,1725
2614583,2057
2614584,2057
2614585,2057
2614586,2058
2614587,2058
2614588,2058
2614589,2058
2614590,2058
2614591,2058
2614592,2058
2614593,2058
2614594,2049
2614595,2049
2614596,2049
2614597,2049
2614598,2049
2614599,2049
2614600,2049
2614601,2008
2614602,2008
2614603,2008
2614604,2008
2614605,2008
2614606,2008
2614607,2008
2614608,2008
2614609,2000
2614610,2000
2614611,2000
2614612,2000
2614613,2000
2614614,2000
2614615,2000
2614616,2002
2614617,2002
2614618,2002
2614619,2002
2614620,2002
2614621,2002
2614622,2002
2614623,2002
2614624,1975
2614625,1975
2614626,1975
2614627,1975
2614628,1975
2614629,1975
2614630,1975
2614631,1987
2614632,1987
2614633,1987
2614634,1987
2614635,1987
2614636,1987
2614637,1987
2614638,1987
2614639,2001
2614640,2001
2614641,2001
2614642,2001
2614643,2001
2614644,2001
2614645,2001
2614646,1967
2614647,1967
2614648,1967
2614649,1967
2614650,1967
2614651,1967
2614652,1967
2614653,1967
2614654,1968
2614655,1968
2614656,1968
2614657,1968
2614658,1968
2614659,1968
2614660,1968
2614661,1984
2614662,1984
2614663,1984
2614664,1984
2614665,1984
2614666,1984
2614667,1960
2614668,1960
2614669,1966
2614670,1966
2614671,1966
2614672,1966
2614673,1966
2614674,1966
2614675,1966
2614676,1945
2614677,1945
2614678,1945
2614679,1945
2614680,1945
2614681,1945
2614682,1945
2614683,1945
2614684,1919
2614685,1919
2614686,1919
2614687,1919
2614688,1919
2614689,1919
2614690,1919
2614691,1888
2614692,1888
2614693,1888
2614694,1888
2614695,1888
2614696,1888
2614697,1888
2614698,1888
2614699,1907
2614700,1907
2614701,1907
2614702,1907
2614703,1907
2614704,1907
2614705,1907
2614706,1880
2614707,1880
2614708,1880
2614709,1880
2614710,1880
2614711,1880
2614712,1880
2614713,1880
2614714,1851
2614715,1851
2614716,1851
2614717,1851
2614718,1851
2614719,1851
2614720,1851
2614721,1828
2614722,1828
2614723,1828
2614724,1828
2614725,1828
2614726,1828
2614727,1828
2614728,1828
2614729,1783
2614730,1783
2614731,1783
2614732,1783
2614733,1783
2614734,1783
2614735,1783
2614736,1776
2614737,1776
2614738,1776
2614739,1776
2614740,1776
2614741,1776
2614742,1776
2614743,1776
2614744,1811
2614745,1811
2614746,1811
2614747,1811
2614748,1811
2614749,1811
2614750,1811
2614751,1770
2614752,1770
2614753,1770
2614754,1770
2614755,1770
2614756,1770
2614757,1770
2614758,1770
2614759,1808
2614760,1808
2614761,1808
2614762,1808
2614763,1808
2614764,1808
2614765,1808
2614766,1842
2614767,1842
2614768,1652
2614769,1652
2614770,1652
2614777,1846
2614778,1846
2614779,1846
2614780,1846
2614781,1822
2614782,1822
2614783,1822
2614802,1618
2614804,1468
2614805,1468
2614806,1516
2614807,1516
2614808,1516
2614809,1516
2614813,1708
2614814,1652
2614815,1652
2614823,1796
2614824,1796
2614825,1796
2614826,1882
2614827,1882
2614828,1882
2614829,1882
2614830,1882
2614831,1882
2614832,1882
2614833,1882
2614834,1916
2614835,1916
2614836,1916
2614837,1916
2614838,1916
2614839,1916
2614840,1916
2614841,1976
2614842,1976
2614843,1976
2614844,1976
2614845,1976
2614846,1976
2614848,1976
2614850,2005
2614851,2005
2614852,2005
2614854,1976
2614855,1976
2614856,1929
2614857,1929
2614858,1929
2614859,1929
2614860,1929
2614861,1929
2614862,1929
2614863,1929
2614864,1909
2614865,1909
2618613,2362
2618614,2585
2618615,2585
2618616,2585
2618617,2585
2618618,2585
2618619,2585
2618832,1599
2618834,1599
2618835,1599
2618836,1599
2618837,1599
2618838,1599
2618839,1657
2618840,1657
2618841,1657
2618855,1868
2618856,1868
2618857,1868
2618858,1868
2618859,1868
2618860,1868
2618861,1906
2618862,1906
2618863,1906
2618864,1906
2618865,1906
2618866,1906
2618867,1906
2618868,1906
2618869,1949
2618870,1949
2618871,1949
2618872,1949
2618873,1949
2618874,1949
2618875,1949
2618876,1997
2618877,1997
2618878,1997
2618879,1997
2618880,1997
2618881,1997
2618882,1997
2618883,1997
2618884,2036
2618885,2036
2618886,2036
2618887,2036
2618888,2036
2618889,2036
2618890,2036
2618891,2051
2618892,2051
2618893,2051
2618894,2051
2618895,2051
2618896,2051
2618897,2051
2618898,2051
2618899,2057
2618900,2057
2618901,1725
2618902,2057
2618903,2057
2618904,2057
2618905,2057
2618906,2058
2618907,2058
2618908,2058
2618909,2058
2618910,2058
2618911,2058
2618912,2058
2618913,2058
2618914,2049
2618915,2049
2618916,2049
2618917,2049
2618918,2049
2618919,2049
2618920,2049
2618921,2008
2618922,2008
2618923,2008
2618924,2008
2618925,2008
2618926,2008
2618927,2008
2618928,2008
2618929,2000
2618930,2000
2618931,2000
2618932,2000
2618933,2000
2618934,2000
2618935,2000
2618936,2002
2618937,2002
2618938,2002
2618939,2002
2618940,2002
2618944,1975
2618945,1975
2618946,1975
2618947,1975
2618948,1975
2618949,1975
2618950,1975
2618951,1987
2618952,1987
2618953,1987
2618954,1987
2618955,1987
2618956,1987
2618957,1987
2618958,1987
2618959,2001
2618960,2001
2618961,2001
2618962,2001
2618963,2001
2618964,2001
2618965,2001
2618966,1967
2618967,1967
2618968,1967
2618969,1967
2618970,1967
2618971,1967
2618972,1967
2618973,1967
2618974,1968
2618975,1968
2618976,1968
2618977,1968
2618978,1968
2618979,1968
2618980,1968
2618981,1984
2618982,1984
2618983,1984
2618984,1984
2618985,1984
2618986,1984
2618987,1960
2618988,1960
2618989,1966
2618990,1966
2618991,1966
2618992,1966
2618993,1966
2618994,1966
2618995,1966
2618996,1945
2618997,1945
2618998,1945
2618999,1945
2619000,1945
2619001,1945
2619002,1945
2619003,1945
2619004,1919
2619005,1919
2619006,1919
2619007,1919
2619008,1919
2619009,1919
2619010,1919
2619011,1888
2619012,1888
2619013,1888
2619014,1888
2619015,1888
2619016,1888
2619017,1888
2619018,1888
2619019,1907
2619020,1907
2619021,1907
2619022,1907
2619023,1907
2619024,1907
2619025,1907
2619026,1880
2619027,1880
2619028,1880
2619029,1880
2619030,1880
2619031,1880
2619032,1880
2619033,1880
2619034,1851
2619035,1851
2619036,1851
2619037,1851
2619038,1851
2619039,1851
2619040,1851
2619041,1828
2619042,1828
2619043,1828
2619044,1828
2619045,1828
2619046,1828
2619047,1828
2619048,1828
2619049,1783
2619050,1783
2619051,1783
2619052,1783
2619053,1783
2619054,1783
2619055,1783
2619056,1776
2619057,1776
2619058,1776
2619059,1776
2619060,1776
2619061,1776
2619062,1776
2619063,1776
2619064,1811
2619065,1811
2619066,1811
2619067,1811
2619068,1811
2619069,1811
2619070,1811
2619071,1770
2619072,1770
2619073,1770
2619074,1770
2619075,1770
2619076,1770
2619077,1770
2619078,1770
2619079,1808
2619080,1808
2619081,1808
2619082,1808
2619083,1808
2619084,1808
2619085,1808
2619086,1842
2619087,1842
2619088,1652
2619091,1652
2619092,1652
2619093,1652
2619097,1846
2619098,1846
2619099,1846
2619100,1846
2619101,1822
2619102,1822
2619103,1822
2619126,1516
2619127,1516
2619128,1516
2619129,1516
2619132,1708
2619133,1652
2619134,1652
2619136,1652
2619141,1796
2619142,1796
2619143,1796
2619144,1796
2619145,1796
2619146,1882
2619147,1882
2619148,1882
2619149,1882
2619150,1882
2619151,1882
2619152,1882
2619153,1882
2619154,1916
2619155,1916
2619156,1916
2619157,1916
2619158,1916
2619159,1916
2619160,1916
2619161,1976
2619162,1976
2619163,1976
2619164,1976
2619165,1976
2619166,1976
2619169,2005
2619170,2005
2619171,2005
2619172,2005
2619174,1976
2619175,1976
2619176,1929
2619177,1929
2619178,1929
2619179,1929
2619180,1929
2619181,1929
2619182,1929
2619183,1929
2619184,1909
2619185,1909
2622933,2362
2622935,2585
2622936,2585
2622937,2585
2622938,2585
2622939,2585
2623048,1699
2623130,690
2623152,1599
2623155,1599
2623156,1599
2623157,1599
2623158,1599
2623159,1657
2623160,1657
2623161,1657
2623175,1868
2623176,1868
2623177,1868
2623178,1868
2623179,1868
2623180,1868
2623181,1906
2623182,1906
2623183,1906
2623184,1906
2623185,1906
2623186,1906
2623187,1906
2623188,1906
2623189,1949
2623190,1949
2623191,1949
2623192,1949
2623193,1949
2623194,1949
2623195,1949
2623198,1997
2623199,1997
2623200,1997
2623201,1997
2623202,1997
2623203,1997
2623204,2036
2623205,2036
2623206,2036
2623207,2036
2623208,2036
2623209,2036
2623210,2036
2623211,2051
2623212,2051
2623213,2051
2623214,2051
2623215,2051
2623216,2051
2623217,2051
2623218,2051
2623219,2057
2623220,2057
2623221,1725
2623222,1725
2623223,2057
2623224,2057
2623225,2057
2623226,2058
2623227,2058
2623228,2058
2623229,2058
2623230,2058
2623231,2058
2623233,2058
2623234,2049
2623235,2049
2623236,2049
2623237,2049
2623238,2049
2623239,2049
2623240,2049
2623241,2008
2623242,2008
2623243,2008
2623244,2008
2623245,2008
2623246,2008
2623247,2008
2623248,2008
2623249,2000
2623250,2000
2623251,2000
2623252,2000
2623253,2000
2623254,2000
2623255,2000
2623256,2002
2623257,2002
2623258,2002
2623259,2002
2623260,2002
2623261,2002
2623262,2002
2623263,2002
2623264,1975
2623265,1975
2623266,1975
2623267,1975
2623268,1975
2623269,1975
2623270,1975
2623271,1987
2623272,1987
2623273,1987
2623274,1987
2623275,1987
2623276,1987
2623277,1987
2623278,1987
2623279,2001
2623280,2001
2623281,2001
2623282,2001
2623283,2001
2623284,2001
2623285,2001
2623286,1967
2623287,1967
2623288,1967
2623289,1967
2623290,1967
2623291,1967
2623292,1967
2623293,1967
2623294,1968
2623295,1968
2623296,1968
2623297,1968
2623298,1968
2623299,1968
2623300,1968
2623301,1984
2623302,1984
2623303,1984
2623304,1984
2623305,1984
2623306,1984
2623307,1984
2623308,1984
2623309,1966
2623310,1966
2623311,1966
2623312,1966
2623313,1966
2623314,1966
2623315,1966
2623316,1945
2623317,1945
2623318,1945
2623319,1945
2623320,1945
2623321,1945
2623322,1945
2623323,1945
2623324,1919
2623325,1919
2623326,1919
2623327,1919
2623328,1919
2623329,1919
2623330,1919
2623331,1888
2623332,1888
2623333,1888
2623334,1888
2623335,1888
2623336,1888
2623337,1888
2623338,1888
2623339,1907
2623340,1907
2623341,1907
2623342,1907
2623343,1907
2623344,1907
2623345,1907
2623346,1880
2623347,1880
2623348,1880
2623349,1880
2623350,1880
2623351,1880
2623352,1880
2623353,1880
2623354,1851
2623355,1851
2623356,1851
2623357,1851
2623358,1851
2623359,1851
2623360,1851
2623361,1828
2623362,1828
2623363,1828
2623364,1828
2623365,1828
2623366,1828
2623367,1828
2623368,1828
2623369,1783
2623370,1783
2623371,1783
2623372,1783
2623373,1783
2623374,1783
2623375,1783
2623376,1776
2623377,1776
2623378,1776
2623379,1776
2623380,1776
2623381,1776
2623382,1776
2623383,1776
2623384,1811
2623385,1811
2623386,1811
2623387,1811
2623388,1811
2623389,1811
2623390,1811
2623391,1770
2623392,1770
2623393,1770
2623394,1770
2623395,1770
2623396,1770
2623397,1770
2623398,1770
2623399,1808
2623400,1808
2623401,1808
2623402,1808
2623403,1808
2623404,1808
2623405,1808
2623406,1842
2623407,1652
2623408,1842
2623413,1842
2623414,1846
2623416,1846
2623417,1846
2623418,1846
2623419,1846
2623420,1846
2623421,1822
2623422,1790
2623423,1822
2623445,1468
2623446,1516
2623447,1516
2623448,1516
2623451,1652
2623452,1652
2623453,1652
2623454,1652
2623455,1652
2623456,1652
2623457,1652
2623459,1796
2623460,1857
2623461,1857
2623462,1796
2623463,1796
2623464,1796
2623465,1796
2623466,1823
2623467,1882
2623468,1882
2623469,1882
2623470,1882
2623471,1882
2623472,1882
2623473,1882
2623474,1916
2623475,1916
2623476,1916
2623477,1916
2623481,1976
2623482,1976
2623484,1976
2623485,1976
2623487,1976
2623488,1976
2623489,2005
2623490,2005
2623491,2005
2623492,2005
2623493,2005
2623495,1976
2623496,1929
2623497,1929
2623498,1929
2623499,1929
2623500,1929
2623501,1929
2623502,1929
2627253,2362
2627254,2585
2627255,2585
2627256,2585
2627259,2585
2627368,1699
2627476,1599
2627477,1599
2627478,1599
2627479,1657
2627480,1657
2627481,1657
2627495,1868
2627496,1868
2627497,1868
2627498,1868
2627499,1868
2627500,1868
2627501,1906
2627502,1906
2627503,1906
2627504,1906
2627505,1906
2627506,1906
2627507,1906
2627508,1906
2627509,1949
2627510,1949
2627511,1949
2627512,1949
2627516,1997
2627518,1997
2627519,1997
2627520,1997
2627521,1997
2627522,1997
2627523,1997
2627524,2036
2627525,2036
2627526,2036
2627527,2036
2627528,2036
2627529,2036
2627530,2036
2627531,2051
2627532,2051
2627533,2051
2627534,2051
2627535,2051
2627536,2051
2627537,2051
2627538,2051
2627539,2057
2627540,2057
2627541,2057
2627542,2057
2627543,2057
2627544,2057
2627545,2057
2627546,2058
2627547,2058
2627548,2058
2627549,2058
2627550,2058
2627551,2058
2627553,2058
2627554,2049
2627555,2049
2627556,2049
2627557,2049
2627558,2049
2627559,2049
2627560,2049
2627561,2008
2627562,2008
2627563,2008
2627564,2008
2627565,2008
2627566,2008
2627567,2008
2627568,2008
2627569,2000
2627570,2000
2627571,2000
2627572,2000
2627573,2000
2627574,2000
2627575,2000
2627576,2002
2627577,2002
2627578,2002
2627579,2002
2627580,2002
2627581,2002
2627582,2002
2627583,2002
2627584,1975
2627585,1975
2627586,1975
2627587,1975
2627588,1975
2627589,1975
2627590,1975
2627591,1987
2627592,1987
2627593,1987
2627596,1987
2627597,1987
2627598,1987
2627599,2001
2627600,2001
2627601,2001
2627602,2001
2627603,2001
2627604,2001
2627605,2001
2627608,1967
2627609,1967
2627610,1967
2627611,1967
2627612,1967
2627613,1967
2627614,1968
2627615,1968
2627616,1968
2627617,1968
2627618,1968
2627619,1968
2627620,1968
2627621,1984
2627622,1984
2627623,1984
2627624,1984
2627625,1984
2627626,1984
2627627,1984
2627628,1984
2627629,1990
2627630,1990
2627631,1966
2627632,1966
2627633,1966
2627634,1966
2627635,1966
2627636,1945
2627637,1945
2627638,1945
2627639,1945
2627640,1945
2627641,1945
2627642,1945
2627643,1945
2627644,1919
2627645,1919
2627646,1919
2627647,1919
2627648,1919
2627649,1919
2627650,1919
2627651,1888
2627652,1888
2627653,1888
2627654,1888
2627655,1888
2627656,1888
2627657,1888
2627658,1888
2627659,1907
2627660,1907
2627661,1907
2627662,1907
2627663,1907
2627664,1907
2627665,1907
2627666,1880
2627667,1880
2627668,1880
2627669,1880
2627670,1880
2627671,1880
2627672,1880
2627673,1880
2627674,1851
2627675,1851
2627676,1851
2627677,1851
2627678,1851
2627679,1851
2627680,1851
2627681,1828
2627682,1828
2627683,1828
2627684,1828
2627685,1828
2627686,1828
2627687,1828
2627688,1828
2627689,1783
2627690,1783
2627691,1783
2627692,1783
2627693,1783
2627694,1783
2627695,1783
2627696,1776
2627697,1776
2627698,1776
2627699,1776
2627700,1776
2627701,1776
2627702,1776
2627703,1776
2627704,1811
2627705,1620
2627706,1811
2627708,1811
2627709,1811
2627710,1811
2627711,1770
2627712,1770
2627713,1770
2627714,1770
2627715,1770
2627716,1770
2627717,1770
2627718,1770
2627719,1808
2627720,1808
2627721,1808
2627722,1808
2627723,1808
2627724,1808
2627725,1808
2627726,1842
2627727,1842
2627728,1842
2627732,1652
2627733,1842
2627734,1846
2627736,1846
2627737,1846
2627738,1846
2627739,1846
2627740,1846
2627743,1790
2627765,1468
2627766,1516
2627767,1516
2627771,1652
2627772,1652
2627773,1652
2627774,1652
2627775,1652
2627776,1652
2627777,1652
2627778,1652
2627779,1857
2627780,1857
2627781,1857
2627782,1857
2627783,1796
2627784,1796
2627785,1796
2627786,1823
2627787,1616
2627788,1531
2627789,1882
2627790,1882
2627791,1882
2627792,1882
2627793,1882
2627794,1916
2627795,1916
2627796,1916
2627797,1916
2627806,1976
2627807,1976
2627808,1976
2627809,2005
2627810,2005
2627811,2005
2627812,2005
2627813,2005
2627814,2005
2627817,1929
2627818,1929
2627819,1929
2627820,1929
2627821,1929
2627822,1929
2631573,2226
2631574,2478
2631575,2478
2631576,2478
2631579,2478
2631580,2478
2631734,1509
2631735,1509
2631744,1224
2631784,1440
2631793,1606
2631794,1606
2631795,1606
2631796,1606
2631798,1606
2631799,1687
2631800,1687
2631801,1687
2631815,1884
2631816,1884
2631817,1884
2631818,1884
2631819,1884
2631820,1884
2631821,1957
2631822,1957
2631823,1957
2631824,1957
2631825,1957
2631826,1957
2631827,1957
2631828,1957
2631829,2006
2631830,2006
2631831,2006
2631832,2006
2631833,2006
2631834,2006
2631835,2006
2631836,2044
2631837,2044
2631838,2044
2631839,2044
2631840,2044
2631841,2044
2631842,2044
2631843,2044
2631844,2075
2631845,2075
2631846,2075
2631847,2075
2631848,2075
2631849,2075
2631850,2075
2631851,2086
2631852,2086
2631853,2086
2631854,2086
2631855,2086
2631856,2086
2631857,2086
2631858,2086
2631859,2112
2631860,2112
2631861,2112
2631862,2112
2631863,2112
2631864,2112
2631865,2112
2631866,2127
2631868,2127
2631869,2127
2631870,2127
2631871,2127
2631873,2127
2631874,2103
2631876,2103
2631877,2103
2631878,2103
2631879,2103
2631880,2103
2631881,2068
2631882,2068
2631883,2068
2631884,2068
2631885,2068
2631886,2068
2631887,2068
2631888,2068
2631889,2061
2631890,2061
2631891,2061
2631892,2061
2631893,2061
2631894,2061
2631895,2061
2631896,2053
2631897,2053
2631898,2053
2631899,2053
2631900,2053
2631901,2053
2631902,2053
2631903,2053
2631904,2036
2631905,2036
2631906,2036
2631907,2036
2631908,2036
2631909,2036
2631910,2036
2631911,2033
2631912,2033
2631913,2033
2631915,2033
2631916,2033
2631918,2033
2631919,2039
2631920,2039
2631921,2039
2631922,2039
2631923,2039
2631924,2039
2631925,2039
2631927,2041
2631928,2041
2631929,2041
2631930,2041
2631931,2041
2631932,2041
2631933,2041
2631934,2019
2631935,2019
2631936,2019
2631937,2019
2631938,2019
2631939,2019
2631940,2019
2631941,2013
2631942,2013
2631943,2013
2631944,2013
2631945,2013
2631946,2013
2631947,2013
2631948,2013
2631949,2040
2631950,2040
2631951,2015
2631952,2015
2631953,2015
2631954,2015
2631955,2015
2631956,1995
2631957,1995
2631958,1995
2631959,1995
2631960,1995
2631961,1995
2631962,1995
2631963,1995
2631964,1974
2631965,1974
2631966,1974
2631967,1974
2631968,1974
2631969,1974
2631970,1974
2631971,1961
2631972,1961
2631973,1961
2631974,1961
2631975,1961
2631976,1961
2631977,1961
2631978,1961
2631979,1948
2631980,1948
2631981,1948
2631982,1948
2631983,1948
2631984,1948
2631985,1948
2631986,1950
2631987,1950
2631988,1950
2631989,1950
2631990,1950
2631991,1950
2631992,1950
2631993,1950
2631994,1939
2631995,1939
2631996,1939
2631997,1939
2631998,1939
2631999,1939
2632000,1939
2632001,1922
2632002,1922
2632003,1922
2632004,1922
2632005,1922
2632006,1922
2632007,1922
2632008,1922
2632009,1873
2632010,1873
2632011,1873
2632012,1873
2632013,1873
2632014,1873
2632015,1873
2632016,1885
2632017,1885
2632018,1885
2632019,1885
2632020,1885
2632021,1885
2632022,1885
2632023,1885
2632027,1702
2632029,1906
2632030,1906
2632031,1839
2632032,1839
2632033,1839
2632034,1839
2632035,1839
2632036,1839
2632037,1839
2632038,1839
2632039,1880
2632040,1880
2632041,1880
2632042,1880
2632043,1880
2632044,1880
2632045,1880
2632046,1913
2632047,1913
2632048,1913
2632052,1913
2632053,1913
2632054,1907
2632056,1907
2632057,1907
2632058,1907
2632059,1872
2632080,1507
2632081,1507
2632091,1652
2632092,1652
2632093,1652
2632094,1652
2632095,1652
2632098,1652
2632099,1910
2632100,1910
2632101,1910
2632102,1910
2632103,1627
2632104,1539
2632105,1846
2632106,1623
2632107,1714
2632108,1714
2632109,1714
2632110,2004
2632111,2004
2632112,2004
2632113,2004
2632114,2071
2632115,2071
2632116,2071
2632117,2071
2632120,2071
2632125,2125
2632126,2125
2632127,2125
2632128,2125
2632129,2100
2632130,2100
2632131,2100
2632132,2100
2632133,2100
2632134,2100
2632138,2027
2632140,2027
2632141,2027
2632142,2027
2632143,2027
2635894,2478
2635895,2478
2635896,2478
2635897,2478
2635898,2478
2635899,2478
2636056,1509
2636112,1606
2636113,1606
2636114,1606
2636115,1606
2636116,1606
2636117,1606
2636121,1687
2636135,1884
2636137,1884
2636138,1884
2636139,1884
2636142,1957
2636143,1957
2636144,1648
2636145,1648
2636146,1648
2636147,1648
2636148,1648
2636149,2006
2636150,2006
2636151,2006
2636152,1687
2636153,2006
2636154,2006
2636155,2006
2636156,2044
2636157,2044
2636158,2044
2636159,2044
2636160,2044
2636161,2044
2636162,2044
2636163,2044
2636164,2075
2636165,2075
2636166,2075
2636167,2075
2636168,2075
2636169,2075
2636170,2075
2636171,2086
2636172,2086
2636173,2086
2636174,2086
2636175,2086
2636176,2086
2636177,2086
2636178,2086
2636179,2112
2636180,2112
2636181,2112
2636182,2112
2636183,2112
2636184,2112
2636185,2112
2636186,2127
2636187,2127
2636188,2127
2636189,2127
2636190,2127
2636191,2127
2636192,2127
2636193,2127
2636194,2103
2636195,2103
2636196,2103
2636197,2103
2636198,2103
2636199,2103
2636200,2103
2636201,2068
2636202,2068
2636203,2068
2636204,2068
2636205,2068
2636206,2068
2636207,2068
2636208,2068
2636209,2061
2636210,2061
2636211,2061
2636212,2061
2636213,2061
2636214,2061
2636215,2061
2636216,2053
2636217,2053
2636218,2053
2636219,2053
2636220,2053
2636225,2036
2636226,2036
2636227,2036
2636228,2036
2636229,2036
2636230,2036
2636232,2033
2636233,2033
2636234,2033
2636235,2033
2636238,2033
2636239,2039
2636240,2039
2636241,2039
2636242,2039
2636243,2039
2636244,2039
2636245,2039
2636246,2041
2636247,2041
2636249,2041
2636250,2041
2636251,2041
2636252,2041
2636253,2041
2636254,2019
2636255,2019
2636256,2019
2636258,2019
2636259,2019
2636260,2019
2636261,2013
2636262,2013
2636263,2013
2636264,2013
2636265,2013
2636266,2013
2636267,2013
2636268,2013
2636269,2040
2636270,2040
2636271,2040
2636272,2015
2636273,2015
2636274,2015
2636275,2015
2636276,1995
2636277,1995
2636278,1995
2636279,1995
2636280,1995
2636281,1995
2636282,1995
2636283,1995
2636284,1974
2636285,1974
2636286,1974
2636287,1974
2636288,1974
2636289,1974
2636290,1974
2636291,1961
2636292,1961
2636293,1961
2636294,1961
2636295,1961
2636296,1961
2636297,1961
2636298,1961
2636299,1948
2636300,1948
2636301,1948
2636302,1948
2636303,1948
2636304,1948
2636305,1948
2636306,1950
2636307,1950
2636308,1950
2636309,1950
2636310,1950
2636311,1950
2636312,1950
2636313,1950
2636314,1939
2636315,1939
2636316,1939
2636317,1939
2636318,1939
2636319,1939
2636320,1939
2636321,1922
2636322,1922
2636323,1922
2636324,1922
2636325,1922
2636326,1922
2636327,1922
2636328,1922
2636329,1873
2636330,1873
2636331,1873
2636332,1873
2636333,1873
2636334,1873
2636335,1873
2636336,1885
2636337,1885
2636338,1885
2636339,1885
2636340,1885
2636341,1885
2636342,1885
2636343,1915
2636347,1906
2636348,1702
2636349,1906
2636350,1906
2636351,1839
2636352,1839
2636353,1839
2636354,1839
2636355,1839
2636356,1839
2636357,1839
2636358,1839
2636359,1880
2636360,1880
2636361,1880
2636362,1880
2636363,1880
2636364,1880
2636365,1880
2636366,1913
2636372,1913
2636373,1913
2636374,1704
2636375,1907
2636376,1907
2636377,1907
2636378,1907
2636379,1872
2636410,1449
2636411,1652
2636412,1652
2636413,1652
2636414,1652
2636415,1652
2636416,1652
2636419,1910
2636420,1910
2636421,1910
2636422,1910
2636423,1627
2636424,1627
2636425,1627
2636426,1714
2636427,1714
2636428,1714
2636429,1714
2636430,2004
2636431,2004
2636432,2004
2636433,2004
2636434,2071
2636435,2071
2636436,2071
2636437,2071
2636439,2071
2636440,2071
2636441,2125
2636445,2125
2636446,2125
2636447,2125
2636448,2125
2636449,2100
2636450,2100
2636451,2100
2636452,2100
2636453,2100
2636454,2100
2636461,2027
2636462,2027
2640215,2478
2640216,2478
2640217,2478
2640218,2478
2640219,2478
2640220,2478
2640378,1509
2640431,1606
2640432,1606
2640433,1606
2640434,1606
2640435,1606
2640436,1606
2640450,1749
2640451,1749
2640452,1749
2640453,1749
2640454,1827
2640457,1884
2640462,1957
2640463,1957
2640464,1957
2640465,1648
2640466,1957
2640467,1957
2640468,1648
2640469,2006
2640470,2006
2640471,2006
2640472,2006
2640473,2006
2640474,2006
2640475,2006
2640476,2044
2640477,2044
2640478,2044
2640479,2044
2640480,2044
2640481,2044
2640482,2044
2640483,2044
2640484,2075
2640485,2075
2640486,2075
2640487,2075
2640488,2075
2640489,2075
2640490,2075
2640491,2086
2640492,2086
2640493,2086
2640494,2086
2640495,2086
2640496,2086
2640497,2086
2640498,2086
2640499,2112
2640500,2112
2640501,2112
2640502,2112
2640503,2112
2640504,2112
2640505,2112
2640506,2127
2640507,2127
2640508,2127
2640509,2127
2640510,2127
2640511,2127
2640512,2127
2640513,2127
2640514,2103
2640515,2103
2640516,2103
2640517,2103
2640518,2103
2640519,2103
2640520,2103
2640521,2068
2640522,2068
2640523,2068
2640524,2068
2640525,2068
2640526,2068
2640527,2068
2640528,2068
2640529,2061
2640530,2061
